client_lat,client_lon,server_lat,server_lon
43.446,-76.397,43.6767,-79.6306
36.214,-115.213,33.9425,-118.4072
39.139,-95.624,25.7833,-80.2667
33.071,-116.837,33.9425,-118.4072
32.779,-96.822,45.4576,-73.7497
40.733,-73.428,40.7667,-73.8667
39.089,-77.184,38.9444,-77.4558
30.1689,-92.0599,32.8969,-97.0381
42.585,-83.295,43.6767,-79.6306
35.7463,-78.7239,38.9444,-77.4558
35.981,-87.132,33.6367,-84.4281
39.5546,-89.2929,41.9786,-87.9047
40.6309,-73.7116,40.7667,-73.8667
37.74,-121.426,37.3833,-122.0667
37.508,-121.96,47.4489,-122.3094
40.7143,-74.006,40.7667,-73.8667
33.941,-117.955,33.9425,-118.4072
33.501,-111.983,33.9425,-118.4072
35.222,-101.831,32.8969,-97.0381
32.859,-83.675,33.6367,-84.4281
42.456,-89.945,41.9786,-87.9047
30.268,-83.03,33.6367,-84.4281
40.801,-73.965,40.7667,-73.8667
40.132,-88.295,41.9786,-87.9047
45.728,-122.614,47.4489,-122.3094
29.966,-90.062,33.6367,-84.4281
36.174,-94.08,32.8969,-97.0381
33.408,-84.304,33.6367,-84.4281
47.61,-122.304,32.8969,-97.0381
47.541,-122.271,47.4489,-122.3094
39.0481,-77.4728,38.9444,-77.4558
47.4891,-122.2908,47.4489,-122.3094
42.75,-73.595,40.7667,-73.8667
30.231,-97.717,32.8969,-97.0381
40.773,-73.926,40.7667,-73.8667
39.041,-76.494,38.9444,-77.4558
33.0198,-96.6989,32.8969,-97.0381
40.78,-96.7,39.8561,-104.6737
39.967,-105.209,39.8561,-104.6737
33.835,-117.914,33.9425,-118.4072
42.5244,-71.7657,40.7667,-73.8667
34.028,-118.318,33.9425,-118.4072
41.028,-74.303,40.7667,-73.8667
39.976,-75.365,40.7667,-73.8667
40.773,-73.926,40.7667,-73.8667
47.4891,-122.2908,47.4489,-122.3094
41.812,-87.687,32.8969,-97.0381
38.906,-76.978,38.9444,-77.4558
41.974,-87.753,41.9786,-87.9047
39.11,-84.505,32.8969,-97.0381
45.308,-122.78,47.4489,-122.3094
47.685,-122.385,32.8969,-97.0381
29.763,-95.363,47.4489,-122.3094
27.772,-82.634,25.7833,-80.2667
47.571,-122.222,47.4489,-122.3094
37.3475,-77.3386,38.9444,-77.4558
27.18,-80.243,32.8969,-97.0381
33.036,-96.671,32.8969,-97.0381
39.027,-77.237,38.9444,-77.4558
40.7923,-74.1001,40.7667,-73.8667
33.448,-112.074,33.9425,-118.4072
43.075,-76.145,40.7667,-73.8667
42.0855,-87.8247,41.9786,-87.9047
40.8309,-73.907,40.7667,-73.8667
39.704,-104.934,39.8561,-104.6737
32.537,-94.86,45.4576,-73.7497
32.711,-117.053,33.9425,-118.4072
40.184,-75.217,40.7667,-73.8667
42.826,-73.964,40.7667,-73.8667
42.577,-70.955,40.7667,-73.8667
38.0,-97.0,33.6367,-84.4281
37.694,-97.103,32.8969,-97.0381
35.275,-80.938,33.6367,-84.4281
41.904,-87.676,41.9786,-87.9047
33.362,-111.752,33.9425,-118.4072
41.313,-81.08,40.7667,-73.8667
42.263,-88.004,41.9786,-87.9047
38.608,-90.56,41.9786,-87.9047
42.932,-70.843,32.8969,-97.0381
38.937,-76.993,38.9444,-77.4558
40.801,-73.965,40.7667,-73.8667
30.228,-81.38,32.8969,-97.0381
30.034,-95.261,45.4576,-73.7497
33.373,-112.031,33.9425,-118.4072
42.331,-72.631,40.7667,-73.8667
38.691,-77.206,38.9444,-77.4558
34.185,-118.391,33.9425,-118.4072
41.404,-81.556,43.6767,-79.6306
37.28,-121.957,37.3833,-122.0667
29.276,-94.831,32.8969,-97.0381
35.871,-84.983,33.6367,-84.4281
38.0,-97.0,40.7667,-73.8667
38.304,-85.579,32.8969,-97.0381
40.657,-74.304,40.7667,-73.8667
37.672,-97.223,32.8969,-97.0381
20.9,-156.539,37.3833,-122.0667
41.558,-87.727,41.9786,-87.9047
39.328,-84.221,41.9786,-87.9047
44.092,-70.643,45.4576,-73.7497
38.0,-97.0,52.3086,4.7639
40.801,-73.965,40.7667,-73.8667
43.219,-77.449,40.7667,-73.8667
33.036,-96.671,32.8969,-97.0381
41.497,-81.471,43.6767,-79.6306
36.748,-119.772,33.9425,-118.4072
41.832,-87.79,41.9786,-87.9047
39.3625,-74.5495,40.7667,-73.8667
42.977,-87.894,41.9786,-87.9047
41.612,-73.412,40.7667,-73.8667
42.114,-87.761,41.9786,-87.9047
38.0,-97.0,40.7667,-73.8667
30.652,-95.554,32.8969,-97.0381
39.1748,-77.5326,38.9444,-77.4558
38.2603,-85.7032,47.4489,-122.3094
30.354,-97.734,32.8969,-97.0381
47.729,-116.757,47.4489,-122.3094
40.6789,-73.4474,40.7667,-73.8667
41.0771,-81.5816,40.7667,-73.8667
25.757,-80.408,33.9425,-118.4072
39.255,-84.239,41.9786,-87.9047
36.471,-108.251,39.8561,-104.6737
47.835,-122.328,47.4489,-122.3094
39.752,-104.999,39.8561,-104.6737
42.011,-87.669,41.9786,-87.9047
39.988,-83.044,41.9786,-87.9047
37.751,-97.822,32.8969,-97.0381
36.0877,-115.1485,33.9425,-118.4072
33.758,-118.316,33.9425,-118.4072
38.797,-76.049,40.7667,-73.8667
40.748,-73.907,40.7667,-73.8667
28.24,-82.328,25.7833,-80.2667
42.324,-83.711,41.9786,-87.9047
41.446,-85.274,41.9786,-87.9047
39.961,-82.999,41.9786,-87.9047
47.913,-122.304,47.4489,-122.3094
32.779,-116.86,33.9425,-118.4072
41.369,-71.864,40.7667,-73.8667
38.908,-77.12,38.9444,-77.4558
43.118,-89.521,41.9786,-87.9047
42.174,-87.881,41.9786,-87.9047
29.74,-95.524,32.8969,-97.0381
30.421,-87.217,25.7833,-80.2667
33.957,-118.404,33.9425,-118.4072
35.725,-80.907,33.6367,-84.4281
43.986,-90.794,41.9786,-87.9047
41.14,-73.406,40.7667,-73.8667
41.923,-87.806,41.9786,-87.9047
40.926,-74.348,40.7667,-73.8667
32.69,-97.134,32.8969,-97.0381
41.173,-73.771,40.7667,-73.8667
27.414,-82.37,45.4576,-73.7497
39.049,-94.409,41.9786,-87.9047
26.72,-80.07,32.8969,-97.0381
40.777,-73.981,40.7667,-73.8667
32.476,-97.723,32.8969,-97.0381
45.365,-122.758,47.4489,-122.3094
42.018,-88.217,33.6367,-84.4281
37.297,-121.887,37.3833,-122.0667
30.187,-95.147,32.8969,-97.0381
38.8936,-104.7352,39.8561,-104.6737
40.676,-74.573,40.7667,-73.8667
36.618,-121.921,32.8969,-97.0381
26.5745,-81.9438,25.7833,-80.2667
32.4971,-85.0357,33.6367,-84.4281
40.676,-73.921,40.7667,-73.8667
38.487,-76.087,40.7667,-73.8667
48.68,-119.3,47.4489,-122.3094
40.7143,-74.006,40.7667,-73.8667
36.618,-121.921,32.8969,-97.0381
37.54,-122.304,37.3833,-122.0667
38.933,-94.545,41.9786,-87.9047
30.297,-90.866,32.8969,-97.0381
36.84,-119.828,37.3833,-122.0667
48.186,-122.668,47.4489,-122.3094
27.856,-82.632,25.7833,-80.2667
43.733,-71.364,45.4576,-73.7497
40.064,-75.08,40.7667,-73.8667
33.451,-84.187,33.6367,-84.4281
35.1145,-101.7712,32.8969,-97.0381
39.269,-94.389,41.9786,-87.9047
39.0131,-84.2049,41.9786,-87.9047
39.849,-75.822,40.7667,-73.8667
39.003,-77.16,38.9444,-77.4558
32.859,-97.082,32.8969,-97.0381
40.725,-73.98,40.7667,-73.8667
36.313,-82.354,33.6367,-84.4281
45.585,-122.912,32.8969,-97.0381
26.348,-80.219,25.7833,-80.2667
37.936,-122.537,37.3833,-122.0667
40.297,-111.676,39.8561,-104.6737
37.831,-122.22,37.3833,-122.0667
32.8254,-96.6831,32.8969,-97.0381
35.052,-92.504,32.8969,-97.0381
41.2,-73.716,40.7667,-73.8667
33.158,-117.351,33.9425,-118.4072
38.2532,-84.5524,40.7667,-73.8667
40.959,-74.156,40.7667,-73.8667
39.0481,-77.4728,38.9444,-77.4558
41.695,-87.71,41.9786,-87.9047
39.7392,-104.9847,39.8561,-104.6737
33.996,-117.819,33.9425,-118.4072
43.0687,-87.9767,41.9786,-87.9047
32.827,-96.747,32.8969,-97.0381
41.847,-87.625,41.9786,-87.9047
36.061,-86.961,33.6367,-84.4281
37.802,-122.438,32.8969,-97.0381
61.178,-149.638,47.4489,-122.3094
41.758,-88.021,41.9786,-87.9047
38.117,-122.209,37.3833,-122.0667
44.184,-88.531,38.9444,-77.4558
30.462,-87.217,33.6367,-84.4281
40.831,-73.907,40.7667,-73.8667
32.978,-117.023,33.9425,-118.4072
33.346,-111.815,33.9425,-118.4072
39.785,-86.166,37.9364,23.9444
41.094,-73.789,40.7667,-73.8667
35.676,-78.816,33.6367,-84.4281
39.2116,-94.5739,41.9786,-87.9047
33.248,-111.789,33.9425,-118.4072
37.623,-122.436,37.3833,-122.0667
41.813,-87.713,41.9786,-87.9047
37.679,-122.476,37.3833,-122.0667
40.725,-73.98,40.7667,-73.8667
41.101,-81.645,43.6767,-79.6306
40.031,-75.45,40.7667,-73.8667
41.365,-82.115,38.9444,-77.4558
41.399,-76.792,40.7667,-73.8667
39.444,-104.852,32.8969,-97.0381
47.721,-122.207,32.8969,-97.0381
41.747,-72.887,40.7667,-73.8667
35.568,-80.891,32.8969,-97.0381
37.43,-121.778,37.3833,-122.0667
28.681,-81.276,33.6367,-84.4281
33.573,-112.257,33.9425,-118.4072
33.226,-86.865,33.6367,-84.4281
37.954,-78.358,38.9444,-77.4558
37.914,-122.012,37.3833,-122.0667
37.751,-97.822,37.3833,-122.0667
37.533,-122.247,37.3833,-122.0667
47.308,-122.318,47.4489,-122.3094
42.3892,-78.5506,40.7667,-73.8667
41.5514,-73.0652,32.8969,-97.0381
38.739,-76.912,38.9444,-77.4558
35.079,-89.843,33.6367,-84.4281
39.729,-104.832,32.8969,-97.0381
38.875,-77.113,38.9444,-77.4558
44.878,-93.279,41.9786,-87.9047
34.684,-82.812,33.6367,-84.4281
47.56,-122.009,47.4489,-122.3094
39.921,-105.087,32.8969,-97.0381
42.773,-84.374,41.9786,-87.9047
33.6,-117.672,33.9425,-118.4072
40.552,-74.464,40.7667,-73.8667
38.478,-105.456,32.8969,-97.0381
39.974,-86.176,41.9786,-87.9047
42.58,-84.46,41.9786,-87.9047
40.739,-111.859,32.8969,-97.0381
34.052,-118.244,33.9425,-118.4072
40.61,-73.911,40.7667,-73.8667
38.0,-97.0,32.8969,-97.0381
33.702,-116.171,37.3833,-122.0667
28.735,-81.411,25.7833,-80.2667
34.094,-118.381,33.9425,-118.4072
33.717,-84.329,32.8969,-97.0381
45.7993,-121.487,47.4489,-122.3094
36.2955,-88.1522,33.6367,-84.4281
37.751,-97.822,45.4576,-73.7497
39.752,-92.457,41.9786,-87.9047
42.407,-76.516,40.7667,-73.8667
35.3284,-80.7459,33.6367,-84.4281
43.064,-89.314,41.9786,-87.9047
38.984,-77.383,38.9444,-77.4558
42.936,-78.807,40.7667,-73.8667
29.832,-95.735,32.8969,-97.0381
27.917,-82.803,25.7833,-80.2667
28.351,-80.725,25.7833,-80.2667
37.751,-97.822,32.8969,-97.0381
34.054,-118.244,45.4576,-73.7497
37.342,-121.905,37.3833,-122.0667
35.2523,-97.4603,32.8969,-97.0381
37.498,-122.267,37.3833,-122.0667
33.838,-84.385,33.6367,-84.4281
38.836,-77.338,38.9444,-77.4558
45.602,-122.517,47.4489,-122.3094
41.769,-88.875,32.8969,-97.0381
33.746,-117.826,33.9425,-118.4072
47.19,-119.307,47.4489,-122.3094
43.595,-96.702,40.7667,-73.8667
47.61,-122.304,47.4489,-122.3094
36.613,-121.619,32.8969,-97.0381
25.983,-80.343,25.7833,-80.2667
47.902,-122.184,32.8969,-97.0381
42.17,-71.061,52.3086,4.76389
40.8669,-74.822,40.7667,-73.8667
42.203,-71.01,40.7667,-73.8667
33.086,-96.612,32.8969,-97.0381
37.451,-107.849,39.8561,-104.6737
42.191,-71.779,40.7667,-73.8667
34.0881,-117.4648,33.9425,-118.4072
43.438,-116.323,47.4489,-122.3094
41.417,-73.597,40.7667,-73.8667
41.984,-87.663,41.9786,-87.9047
42.299,-71.259,40.7667,-73.8667
33.99,-114.239,33.9425,-118.4072
38.236,-84.959,41.9786,-87.9047
45.447,-122.767,47.4489,-122.3094
47.843,-122.196,47.4489,-122.3094
39.929,-104.956,39.8561,-104.6737
37.779,-122.417,37.3833,-122.0667
42.9864,-78.7279,40.7667,-73.8667
37.28,-121.957,37.3833,-122.0667
37.925,-122.344,37.3833,-122.0667
41.873,-87.789,41.9786,-87.9047
39.908,-75.082,25.7833,-80.2667
45.457,-122.799,47.4489,-122.3094
39.433,-76.293,38.9444,-77.4558
40.041,-75.637,40.7667,-73.8667
34.009,-84.009,33.6367,-84.4281
47.102,-122.327,47.4489,-122.3094
42.704,-74.528,40.7667,-73.8667
39.163,-76.632,38.9444,-77.4558
38.819,-77.062,38.9444,-77.4558
37.37,-122.021,37.3833,-122.0667
40.861,-96.712,39.8561,-104.6737
38.0417,-85.5753,41.9786,-87.9047
41.188,-75.38,40.7667,-73.8667
38.215,-82.245,38.9444,-77.4558
37.751,-97.822,33.6367,-84.4281
43.141,-87.95,41.9786,-87.9047
39.568,-79.936,38.9444,-77.4558
32.8339,-96.7715,32.8969,-97.0381
39.669,-84.09,41.9786,-87.9047
32.781,-83.822,33.6367,-84.4281
41.764,-91.633,41.9786,-87.9047
36.404,-84.072,33.6367,-84.4281
40.679,-73.394,40.7667,-73.8667
30.1689,-92.0599,32.8969,-97.0381
34.61,-112.316,33.9425,-118.4072
35.174,-79.392,33.6367,-84.4281
43.231,-88.247,41.9786,-87.9047
40.736,-74.072,41.9786,-87.9047
36.121,-79.895,33.6367,-84.4281
26.462,-80.073,25.7833,-80.2667
33.943,-84.318,33.6367,-84.4281
37.748,-122.416,37.3833,-122.0667
37.324,-121.914,37.3833,-122.0667
40.997,-72.323,40.7667,-73.8667
38.696,-121.561,32.8969,-97.0381
34.096,-117.967,33.9425,-118.4072
27.385,-82.637,32.8969,-97.0381
38.793,-77.537,37.9364,23.9444
37.682,-121.768,37.3833,-122.0667
34.197,-118.602,33.9425,-118.4072
33.208,-97.061,32.8969,-97.0381
41.537,-74.051,40.7667,-73.8667
28.484,-82.55,25.7833,-80.2667
41.14,-73.406,40.7667,-73.8667
30.2866,-81.515,33.6367,-84.4281
28.149,-80.653,25.7833,-80.2667
41.506,-72.908,40.7667,-73.8667
39.484,-80.06,38.9444,-77.4558
43.564,-71.482,45.4576,-73.7497
35.084,-106.651,40.7667,-73.8667
35.383,-119.227,33.9425,-118.4072
26.068,-80.277,25.7833,-80.2667
42.113,-87.981,41.9786,-87.9047
42.068,-76.822,40.7667,-73.8667
39.25,-74.924,40.7667,-73.8667
33.717,-84.329,33.6367,-84.4281
38.208,-83.399,33.6367,-84.4281
40.956,-72.971,40.7667,-73.8667
37.748,-122.416,37.3833,-122.0667
29.536,-98.481,32.8969,-97.0381
41.747,-70.069,32.8969,-97.0381
37.425,-121.946,37.3833,-122.0667
40.725,-73.707,40.7667,-73.8667
32.779,-116.86,37.3833,-122.0667
39.824,-75.132,40.7667,-73.8667
39.752,-104.999,39.8561,-104.6737
33.487,-112.255,33.9425,-118.4072
42.589,-71.442,40.7667,-73.8667
41.725,-93.602,41.9786,-87.9047
33.565,-117.727,33.9425,-118.4072
39.163,-76.632,41.9786,-87.9047
43.595,-116.195,47.4489,-122.3094
41.512,-83.812,32.8969,-97.0381
39.716,-75.528,40.7667,-73.8667
37.227,-121.786,37.3833,-122.0667
37.751,-97.822,32.8969,-97.0381
40.393,-111.784,32.8969,-97.0381
37.751,-97.822,40.7667,-73.8667
38.272,-77.593,40.7667,-73.8667
39.987,-74.16,40.7667,-73.8667
43.071,-96.234,41.9786,-87.9047
42.653,-83.644,45.4576,-73.7497
29.8323,-82.5854,33.6367,-84.4281
33.736,-118.292,32.8969,-97.0381
38.0,-97.0,32.8969,-97.0381
45.014,-93.031,41.9786,-87.9047
40.46,-79.836,38.9444,-77.4558
26.172,-97.981,32.8969,-97.0381
38.117,-121.168,37.3833,-122.0667
41.581,-73.487,40.7667,-73.8667
28.174,-80.6,25.7833,-80.2667
44.052,-123.087,47.4489,-122.3094
48.679,-117.753,47.4489,-122.3094
37.349,-121.951,37.3833,-122.0667
40.1012,-75.178,40.7667,-73.8667
39.0481,-77.4728,38.9444,-77.4558
35.145,-106.645,39.8561,-104.6737
38.8475,-75.7932,38.9444,-77.4558
38.0,-97.0,37.3833,-122.0667
44.792,-122.941,47.4489,-122.3094
47.902,-122.184,32.8969,-97.0381
41.315,-72.86,40.7667,-73.8667
37.849,-121.976,47.4489,-122.3094
33.9164,-118.4041,33.9425,-118.4072
41.134,-81.856,43.6767,-79.6306
40.742,-74.002,37.3833,-122.0667
37.751,-97.822,32.8969,-97.0381
42.391,-71.092,40.7667,-73.8667
38.005,-84.533,41.9786,-87.9047
34.108,-118.229,33.9425,-118.4072
29.832,-95.377,32.8969,-97.0381
42.376,-85.46,41.9786,-87.9047
41.7256,-71.2702,40.7667,-73.8667
42.384,-82.924,43.6767,-79.6306
41.904,-87.676,41.9786,-87.9047
37.348,-79.157,38.9444,-77.4558
35.373,-119.019,37.3833,-122.0667
38.894,-104.735,39.8561,-104.6737
44.809,-73.092,45.4576,-73.7497
45.447,-122.767,47.4489,-122.3094
47.128,-122.253,47.4489,-122.3094
38.0,-97.0,41.9786,-87.9047
41.061,-73.543,40.7667,-73.8667
41.648,-83.604,41.9786,-87.9047
33.7271,-84.5785,33.6367,-84.4281
37.759,-122.438,37.3833,-122.0667
34.739,-97.234,32.8969,-97.0381
34.054,-118.244,45.4576,-73.7497
32.738,-81.614,33.6367,-84.4281
34.7776,-82.3051,33.6367,-84.4281
42.008,-91.644,41.9786,-87.9047
33.118,-117.165,33.9425,-118.4072
41.662,-86.159,41.9786,-87.9047
33.346,-111.815,33.9425,-118.4072
42.968,-77.5976,43.6767,-79.6306
37.3501,-121.9854,37.3833,-122.0667
29.736,-94.977,32.8969,-97.0381
37.751,-97.822,32.8969,-97.0381
40.8185,-73.943,40.7667,-73.8667
25.834,-80.302,25.7833,-80.2667
25.774,-80.194,25.7833,-80.2667
37.761,-122.484,37.3833,-122.0667
42.781,-77.778,45.4576,-73.7497
44.863,-68.84,40.7667,-73.8667
38.161,-120.841,38.9444,-77.4558
30.452,-86.629,33.6367,-84.4281
40.097,-80.917,38.9444,-77.4558
39.001,-76.932,38.9444,-77.4558
29.424,-98.494,40.7667,-73.8667
40.742,-74.002,40.7667,-73.8667
37.751,-97.822,32.8969,-97.0381
34.029,-118.399,33.9425,-118.4072
35.091,-89.651,33.6367,-84.4281
38.731,-77.062,38.9444,-77.4558
40.568,-75.483,40.7667,-73.8667
39.823,-86.145,41.9786,-87.9047
42.312,-71.272,40.7667,-73.8667
35.274,-82.534,33.6367,-84.4281
29.984,-90.168,33.6367,-84.4281
35.848,-78.7,38.9444,-77.4558
46.846,-96.745,41.9786,-87.9047
32.661,-97.169,32.8969,-97.0381
45.165,-93.189,41.9786,-87.9047
47.721,-122.207,32.8969,-97.0381
32.231,-95.296,45.4576,-73.7497
36.971,-121.988,37.3833,-122.0667
46.8543,-96.8284,49.906,-97.2373
29.9822,-95.1776,32.8969,-97.0381
39.684,-75.75,40.7667,-73.8667
40.417,-86.875,41.9786,-87.9047
40.316,-76.035,40.7667,-73.8667
39.0,-77.529,38.9444,-77.4558
47.542,-122.312,47.4489,-122.3094
39.074,-76.565,32.8969,-97.0381
32.715,-117.157,33.9425,-118.4072
39.618,-86.177,41.9786,-87.9047
25.912,-80.396,25.7833,-80.2667
47.872,-97.15,41.9786,-87.9047
38.254,-85.759,33.6367,-84.4281
34.466,-118.575,33.9425,-118.4072
32.823,-79.855,33.6367,-84.4281
37.349,-121.951,37.3833,-122.0667
37.425,-121.946,33.9425,-118.4072
41.89,-71.394,40.7667,-73.8667
32.995,-117.075,37.9364,23.9444
37.596,-122.066,37.3833,-122.0667
47.308,-122.264,47.4489,-122.3094
41.8195,-71.4107,40.7667,-73.8667
30.448,-91.129,32.8969,-97.0381
34.015,-78.169,33.6367,-84.4281
26.111,-80.2264,25.7833,-80.2667
47.587,-122.03,47.4489,-122.3094
40.03,-79.322,40.7667,-73.8667
38.779,-76.779,38.9444,-77.4558
35.585,-118.383,33.9425,-118.4072
40.376,-74.66,40.7667,-73.8667
30.219,-81.754,25.7833,-80.2667
26.454,-80.104,25.7833,-80.2667
38.7629,-104.8479,39.8561,-104.6737
34.225,-118.45,37.3833,-122.0667
41.976,-87.702,41.9786,-87.9047
39.974,-86.176,41.9786,-87.9047
34.454,-119.8,33.9425,-118.4072
39.389,-76.492,38.9444,-77.4558
41.461,-84.553,41.9786,-87.9047
36.038,-78.986,38.9444,-77.4558
41.043,-85.315,41.9786,-87.9047
45.585,-122.912,47.4489,-122.3094
34.122,-117.325,33.9425,-118.4072
38.9672,-76.9592,38.9444,-77.4558
40.7111,-73.9469,40.7667,-73.8667
37.751,-97.822,40.7667,-73.8667
36.938,-85.946,33.6367,-84.4281
36.02,-75.67,38.9444,-77.4558
25.659,-80.357,25.7833,-80.2667
38.65,-90.533,32.8969,-97.0381
41.778,-72.703,40.7667,-73.8667
40.781,-73.252,40.7667,-73.8667
34.294,-118.507,32.8969,-97.0381
33.5085,-112.0827,33.9425,-118.4072
27.0775,-80.2587,25.7833,-80.2667
35.025,-78.997,38.9444,-77.4558
42.618,-70.715,40.7667,-73.8667
35.568,-80.891,33.6367,-84.4281
39.0481,-77.4728,38.9444,-77.4558
35.052,-92.504,32.8969,-97.0381
37.4638,-77.398,38.9444,-77.4558
34.0494,-118.2641,33.9425,-118.4072
37.291,-80.101,33.6367,-84.4281
40.193,-75.675,40.7667,-73.8667
35.084,-106.651,39.8561,-104.6737
42.1298,-72.5687,40.7667,-73.8667
38.642,-77.346,38.9444,-77.4558
34.192,-118.492,33.9425,-118.4072
41.215,-73.872,40.7667,-73.8667
34.112,-118.156,33.9425,-118.4072
38.0,-97.0,40.7667,-73.8667
40.722,-73.557,40.7667,-73.8667
41.686,-72.731,40.7667,-73.8667
38.964,-77.613,38.9444,-77.4558
40.982,-74.114,40.7667,-73.8667
30.401,-88.759,33.6367,-84.4281
27.896,-82.672,25.7833,-80.2667
40.005,-76.325,38.9444,-77.4558
33.216,-87.481,33.6367,-84.4281
39.243,-76.68,38.9444,-77.4558
42.568,-83.906,41.9786,-87.9047
33.947,-117.729,33.9425,-118.4072
36.174,-94.08,32.8969,-97.0381
37.751,-97.822,45.4576,-73.7497
37.35,-121.985,37.3833,-122.0667
43.03,-76.124,32.8969,-97.0381
40.35,-79.89,38.9444,-77.4558
36.362,-85.634,33.6367,-84.4281
26.721,-80.092,25.7833,-80.2667
40.048,-105.384,32.8969,-97.0381
40.7627,-74.4208,40.7667,-73.8667
30.458,-87.258,33.6367,-84.4281
28.2465,-81.0936,25.7833,-80.2667
34.027,-84.315,33.6367,-84.4281
34.054,-118.244,45.4576,-73.7497
40.82,-73.987,40.7667,-73.8667
34.7883,-84.2827,33.6367,-84.4281
37.443,-122.151,37.3833,-122.0667
26.574,-81.944,25.7833,-80.2667
37.761,-122.484,37.3833,-122.0667
28.549,-81.773,25.7833,-80.2667
33.385,-112.552,33.9425,-118.4072
28.082,-82.524,25.7833,-80.2667
26.524,-80.069,25.7833,-80.2667
41.445,-81.922,43.6767,-79.6306
37.751,-97.822,32.8969,-97.0381
42.077,-87.729,41.9786,-87.9047
41.878,-87.627,41.9786,-87.9047
38.243,-122.46,37.3833,-122.0667
38.819,-121.282,47.4489,-122.3094
38.0,-97.0,47.4489,-122.3094
34.798,-77.359,38.9444,-77.4558
38.718,-77.852,38.9444,-77.4558
41.878,-87.685,41.9786,-87.9047
42.507,-83.349,43.6767,-79.6306
36.178,-86.61,33.6367,-84.4281
39.687,-84.164,41.9786,-87.9047
37.748,-122.416,37.3833,-122.0667
42.201,-88.043,41.9786,-87.9047
29.066,-95.383,32.8969,-97.0381
28.6185,-81.4336,25.7833,-80.2667
38.148,-92.745,41.9786,-87.9047
39.848,-86.195,41.9786,-87.9047
37.508,-122.301,37.3833,-122.0667
34.152,-118.6,33.9425,-118.4072
36.182,-96.043,32.8969,-97.0381
32.85,-96.961,32.8969,-97.0381
30.366,-97.644,32.8969,-97.0381
43.08,-88.259,41.9786,-87.9047
37.748,-122.416,37.3833,-122.0667
40.731,-73.997,40.7667,-73.8667
40.694,-73.991,40.7667,-73.8667
30.58,-84.205,33.6367,-84.4281
37.334,-121.892,37.3833,-122.0667
22.222,-159.48,37.3833,-122.0667
33.447,-86.74,33.6367,-84.4281
34.187,-118.449,48.8584,2.34901
32.175,-106.649,39.8561,-104.6737
33.995,-118.3917,33.9425,-118.4072
40.681,-73.946,40.7667,-73.8667
29.9736,-90.0857,33.6367,-84.4281
40.799,-74.239,40.7667,-73.8667
41.803,-88.134,41.9786,-87.9047
39.7,-104.841,39.8561,-104.6737
42.267,-83.856,41.9786,-87.9047
33.0198,-96.6989,32.8969,-97.0381
37.679,-122.476,37.3833,-122.0667
33.022,-97.222,32.8969,-97.0381
40.752,-73.997,40.7667,-73.8667
37.59,-120.851,37.3833,-122.0667
35.472,-86.752,33.6367,-84.4281
28.662,-81.531,25.7833,-80.2667
26.461,-80.067,25.7833,-80.2667
37.751,-97.822,39.8561,-104.6737
40.7801,-74.0633,40.7667,-73.8667
43.6056,-116.5415,47.4489,-122.3094
36.302,-94.121,32.8969,-97.0381
41.7911,-72.2534,40.7667,-73.8667
40.344,-79.977,38.9444,-77.4558
33.417,-86.68,33.6367,-84.4281
35.671,-80.474,33.6367,-84.4281
38.0,-97.0,33.9425,-118.4072
34.007,-118.032,37.3833,-122.0667
43.1,-79.036,43.6767,-79.6306
38.0,-97.0,33.9425,-118.4072
42.206,-83.623,41.9786,-87.9047
33.762,-84.398,32.8969,-97.0381
37.805,-122.212,37.3833,-122.0667
37.312,-121.966,37.3833,-122.0667
42.26,-71.47,33.9425,-118.4072
41.836,-72.463,40.7667,-73.8667
40.114,-88.281,41.9786,-87.9047
40.711,-73.947,40.7667,-73.8667
32.222,-110.926,33.9425,-118.4072
40.336,-79.551,38.9444,-77.4558
30.856,-85.211,33.6367,-84.4281
40.85,-73.937,40.7667,-73.8667
38.569,-121.438,37.3833,-122.0667
42.926,-78.748,43.6767,-79.6306
38.978,-77.029,38.9444,-77.4558
38.0,-97.0,33.9425,-118.4072
41.956,-87.661,32.8969,-97.0381
47.576,-122.399,47.4489,-122.3094
41.694,-87.615,41.9786,-87.9047
40.9588,-75.3006,40.7667,-73.8667
47.606,-122.332,47.4489,-122.3094
37.796,-122.421,37.3833,-122.0667
39.9612,-82.9988,41.9786,-87.9047
35.26,-101.962,32.8969,-97.0381
40.0,-74.993,40.7667,-73.8667
30.451,-91.155,32.8969,-97.0381
40.902,-74.062,40.7667,-73.8667
38.458,-122.685,37.3833,-122.0667
41.041,-73.857,40.7667,-73.8667
47.68,-122.121,47.4489,-122.3094
21.3422,-157.8374,37.3833,-122.0667
47.294,-122.506,47.4489,-122.3094
26.181,-80.275,25.7833,-80.2667
38.0,-97.0,33.6367,-84.4281
37.443,-122.151,37.3833,-122.0667
25.9489,-80.2422,25.7833,-80.2667
41.976,-87.702,41.9786,-87.9047
24.586,-81.681,25.7833,-80.2667
34.134,-118.205,33.9425,-118.4072
25.555,-80.347,25.7833,-80.2667
39.065,-76.98,38.9444,-77.4558
38.0,-97.0,37.9364,23.9444
35.994,-78.899,33.6367,-84.4281
37.751,-97.822,41.9786,-87.9047
42.587,-83.236,43.6767,-79.6306
40.7608,-111.8911,47.4489,-122.3094
35.114,-80.608,33.6367,-84.4281
